"SalesOrderID","OrderDate","CustomerID","SalesPersonID","TerritoryID","SubTotal","TaxAmt","Freight","TotalDue"
59054,"12/01/2007",30069,281,4,1558.242,149.932,46.8538,1755.0278
59055,"12/01/2007",29612,282,10,353.976,30.1979,9.4369,393.6108
59056,"12/01/2007",29498,277,2,37.254,3.6757,1.1487,42.0784
59057,"12/01/2007",29635,275,3,2294.298,210.2511,65.7035,2570.2526
59058,"12/01/2007",29492,275,3,37209.6,3598.3092,1124.4716,41932.3808
59059,"12/01/2007",29645,284,1,25137.276,2442.242,763.2006,28342.7186
59060,"12/01/2007",30080,283,1,923.388,88.6452,27.7016,1039.7348
59061,"12/01/2007",29531,276,1,7382.2571,708.1957,221.3111,8311.7639
59062,"12/01/2007",29700,286,9,23.484,2.3171,0.7241,26.5252
59063,"12/01/2007",29546,282,10,57816.258,5526.8451,1727.1391,65070.2422
59064,"12/01/2007",30050,287,10,71884.6078,6967.8769,2177.4615,81029.9462
59065,"12/01/2007",29873,284,1,1644.942,148.3353,46.3548,1839.6321
59066,"12/01/2007",29931,284,1,24889.164,2394.8016,748.3755,28032.3411
59067,"12/01/2007",30092,286,9,27288.846,2597.4318,811.6974,30697.9752
59068,"12/01/2007",30046,275,4,68640.1406,6648.4683,2077.6464,77366.2553
59069,"12/01/2007",29642,279,5,323.994,31.1034,9.7198,364.8172
59070,"12/01/2007",29514,279,5,2118.996,206.6988,64.5934,2390.2882
59071,"12/01/2007",29715,279,5,56123.088,5394.6173,1685.8179,63203.5232
59072,"12/01/2007",30038,286,9,445.41,42.7594,13.3623,501.5317
59073,"12/01/2007",29572,279,5,2491.2131,238.2458,74.4518,2803.9107
59074,"12/01/2007",29966,277,2,36682.5594,3498.4575,1093.268,41274.2849
59075,"12/01/2007",29551,277,2,35538.9074,3400.7541,1062.7356,40002.3971
59076,"12/01/2007",29678,279,5,4331.352,413.9397,129.3561,4874.6478
59077,"12/01/2007",14830,NULL,8,2334.97,186.7976,58.3743,2580.1419
59078,"12/01/2007",14424,NULL,7,2359.97,188.7976,58.9993,2607.7669
59079,"12/01/2007",13583,NULL,10,2403.96,192.3168,60.099,2656.3758
59080,"12/01/2007",16553,NULL,10,819.48,65.5584,20.487,905.5254
59081,"12/01/2007",21188,NULL,9,123.96,9.9168,3.099,136.9758
59082,"12/01/2007",18199,NULL,9,90.95,7.276,2.2738,100.4998
59083,"12/01/2007",25116,NULL,9,39.98,3.1984,0.9995,44.1779
59084,"12/01/2007",22962,NULL,9,39.98,3.1984,0.9995,44.1779
59085,"12/01/2007",29092,NULL,9,6.28,0.5024,0.157,6.9394
59086,"12/01/2007",24089,NULL,7,1744.97,139.5976,43.6243,1928.1919
59087,"12/01/2007",21018,NULL,10,1732.26,138.5808,43.3065,1914.1473
59088,"12/01/2007",27948,NULL,8,2457.33,196.5864,61.4333,2715.3497
59089,"12/01/2007",16045,NULL,10,819.48,65.5584,20.487,905.5254
59090,"12/01/2007",11674,NULL,4,53.99,4.3192,1.3498,59.659
59091,"12/01/2007",28977,NULL,4,74.98,5.9984,1.8745,82.8529
59092,"12/01/2007",11206,NULL,1,2.29,0.1832,0.0573,2.5305
59093,"12/01/2007",24391,NULL,4,42.84,3.4272,1.071,47.3382
59094,"12/01/2007",25018,NULL,4,197.88,15.8304,4.947,218.6574
59095,"12/01/2007",11922,NULL,6,36.59,2.9272,0.9148,40.432
59096,"12/01/2007",22776,NULL,4,69.97,5.5976,1.7493,77.3169
59097,"12/01/2007",19894,NULL,1,69.99,5.5992,1.7498,77.339
59098,"12/01/2007",17541,NULL,1,4.99,0.3992,0.1248,5.514
59099,"12/01/2007",27413,NULL,6,103.48,8.2784,2.587,114.3454
59100,"12/01/2007",25332,NULL,6,39.98,3.1984,0.9995,44.1779
59101,"12/01/2007",14249,NULL,4,96.46,7.7168,2.4115,106.5883
59102,"12/01/2007",14994,NULL,7,29.98,2.3984,0.7495,33.1279
59103,"12/01/2007",21865,NULL,10,148.98,11.9184,3.7245,164.6229
59104,"12/01/2007",19909,NULL,8,63.97,5.1176,1.5993,70.6869
59105,"12/01/2007",17805,NULL,7,32.28,2.5824,0.807,35.6694
59106,"12/01/2007",24072,NULL,8,6.28,0.5024,0.157,6.9394
59107,"12/01/2007",27840,NULL,7,48.97,3.9176,1.2243,54.1119
59108,"12/01/2007",24137,NULL,8,6.28,0.5024,0.157,6.9394
59109,"12/01/2007",16149,NULL,6,85.48,6.8384,2.137,94.4554
59110,"12/01/2007",13163,NULL,4,30.97,2.4776,0.7743,34.2219
59111,"12/01/2007",18077,NULL,6,81.46,6.5168,2.0365,90.0133
59112,"12/01/2007",12604,NULL,8,23.97,1.9176,0.5993,26.4869
59113,"12/01/2007",19687,NULL,4,592.27,47.3816,14.8068,654.4584
59114,"12/01/2007",22114,NULL,6,604.96,48.3968,15.124,668.4808
59115,"12/01/2007",13912,NULL,4,2366.46,189.3168,59.1615,2614.9383
59116,"12/01/2007",11796,NULL,4,2416.93,193.3544,60.4233,2670.7077
59117,"12/01/2007",13456,NULL,1,2400.95,192.076,60.0238,2653.0498
59118,"12/01/2007",14949,NULL,10,777.34,62.1872,19.4335,858.9607
59119,"12/01/2007",26945,NULL,7,777.34,62.1872,19.4335,858.9607
59120,"12/01/2007",25588,NULL,7,1223.84,97.9072,30.596,1352.3432
59121,"12/01/2007",23331,NULL,9,1700.99,136.0792,42.5248,1879.594
59122,"12/01/2007",20228,NULL,9,2514.93,201.1944,62.8733,2778.9977
59123,"12/01/2007",19977,NULL,9,2466.32,197.3056,61.658,2725.2836
59124,"12/01/2007",25107,NULL,9,1143.46,91.4768,28.5865,1263.5233
59125,"12/01/2007",24476,NULL,9,1120.49,89.6392,28.0123,1238.1415
59126,"12/01/2007",27352,NULL,9,574.98,45.9984,14.3745,635.3529
59127,"12/01/2007",11054,NULL,9,2419.06,193.5248,60.4765,2673.0613
59128,"12/01/2007",24445,NULL,4,2419.06,193.5248,60.4765,2673.0613
59129,"12/01/2007",24441,NULL,1,2419.06,193.5248,60.4765,2673.0613
59130,"12/01/2007",22231,NULL,4,608.96,48.7168,15.224,672.9008
59131,"12/01/2007",23179,NULL,1,539.99,43.1992,13.4998,596.689
59132,"12/01/2007",20296,NULL,4,1145.48,91.6384,28.637,1265.7554
59133,"12/01/2007",20110,NULL,4,1120.49,89.6392,28.0123,1238.1415
59134,"12/01/2007",17262,NULL,4,1735.98,138.8784,43.3995,1918.2579
59135,"12/01/2007",27760,NULL,7,1169.46,93.5568,29.2365,1292.2533
59136,"12/01/2007",12297,NULL,8,1155.48,92.4384,28.887,1276.8054
59137,"12/01/2007",27797,NULL,8,1120.49,89.6392,28.0123,1238.1415
59138,"12/01/2007",16830,NULL,8,2398.05,191.844,59.9513,2649.8453
59139,"12/01/2007",29382,NULL,10,2384.07,190.7256,59.6018,2634.3974
59140,"12/01/2007",28416,NULL,10,2442.03,195.3624,61.0508,2698.4432
59141,"12/01/2007",13411,NULL,10,2393.06,191.4448,59.8265,2644.3313
59142,"12/01/2007",28325,NULL,9,574.98,45.9984,14.3745,635.3529
59143,"12/02/2007",11755,NULL,9,29.98,2.3984,0.7495,33.1279
59144,"12/02/2007",15206,NULL,9,63.97,5.1176,1.5993,70.6869
59145,"12/02/2007",23527,NULL,9,56.97,4.5576,1.4243,62.9519
59146,"12/02/2007",21020,NULL,10,1714.97,137.1976,42.8743,1895.0419
59147,"12/02/2007",21036,NULL,10,1764.96,141.1968,44.124,1950.2808
59148,"12/02/2007",17799,NULL,8,1725.98,138.0784,43.1495,1907.2079
59149,"12/02/2007",17756,NULL,7,1714.97,137.1976,42.8743,1895.0419
59150,"12/02/2007",17824,NULL,8,1891.26,151.3008,47.2815,2089.8423
59151,"12/02/2007",15095,NULL,7,2319.99,185.5992,57.9998,2563.589
59152,"12/02/2007",12051,NULL,4,49.99,3.9992,1.2498,55.239
59153,"12/02/2007",11530,NULL,6,24.99,1.9992,0.6248,27.614
59154,"12/02/2007",26737,NULL,1,68.97,5.5176,1.7243,76.2119
59155,"12/02/2007",15760,NULL,6,36.27,2.9016,0.9068,40.0784
59156,"12/02/2007",26576,NULL,4,28.99,2.3192,0.7248,32.034
59157,"12/02/2007",24736,NULL,1,71.58,5.7264,1.7895,79.0959
59158,"12/02/2007",23067,NULL,4,84.97,6.7976,2.1243,93.8919
59159,"12/02/2007",21693,NULL,4,44.98,3.5984,1.1245,49.7029
59160,"12/02/2007",16497,NULL,6,14.98,1.1984,0.3745,16.5529
59161,"12/02/2007",23060,NULL,4,126.93,10.1544,3.1733,140.2577
59162,"12/02/2007",21492,NULL,4,14.98,1.1984,0.3745,16.5529
59163,"12/02/2007",20114,NULL,1,78.98,6.3184,1.9745,87.2729
59164,"12/02/2007",19856,NULL,4,144.47,11.5576,3.6118,159.6394
59165,"12/02/2007",17036,NULL,6,119.98,9.5984,2.9995,132.5779
59166,"12/02/2007",12107,NULL,6,119.98,9.5984,2.9995,132.5779
59167,"12/02/2007",17428,NULL,4,39.98,3.1984,0.9995,44.1779
59168,"12/02/2007",18776,NULL,4,67.97,5.4376,1.6993,75.1069
59169,"12/02/2007",18600,NULL,6,21.98,1.7584,0.5495,24.2879
59170,"12/02/2007",16590,NULL,10,119.98,9.5984,2.9995,132.5779
59171,"12/02/2007",12508,NULL,10,132.97,10.6376,3.3243,146.9319
59172,"12/02/2007",17703,NULL,7,78.96,6.3168,1.974,87.2508
59173,"12/02/2007",20058,NULL,10,31.27,2.5016,0.7818,34.5534
59174,"12/02/2007",16536,NULL,7,27.28,2.1824,0.682,30.1444
59175,"12/02/2007",21514,NULL,8,69.97,5.5976,1.7493,77.3169
59176,"12/02/2007",21112,NULL,7,25.48,2.0384,0.637,28.1554
59177,"12/02/2007",12566,NULL,10,88.97,7.1176,2.2243,98.3119
59178,"12/02/2007",11066,NULL,1,42.28,3.3824,1.057,46.7194
59179,"12/02/2007",12636,NULL,8,39.98,3.1984,0.9995,44.1779
59180,"12/02/2007",13569,NULL,8,48.97,3.9176,1.2243,54.1119
59181,"12/02/2007",11716,NULL,4,42.28,3.3824,1.057,46.7194
59182,"12/02/2007",11928,NULL,4,39.99,3.1992,0.9998,44.189
59183,"12/02/2007",11838,NULL,1,50.23,4.0184,1.2558,55.5042
59184,"12/02/2007",12895,NULL,6,85.94,6.8752,2.1485,94.9637
59185,"12/02/2007",16727,NULL,1,2451.3,196.104,61.2825,2708.6865
59186,"12/02/2007",14379,NULL,4,854.47,68.3576,21.3618,944.1894
59187,"12/02/2007",15904,NULL,4,611.96,48.9568,15.299,676.2158
59188,"12/02/2007",14374,NULL,4,2362.27,188.9816,59.0568,2610.3084
59189,"12/02/2007",13452,NULL,4,2356.95,188.556,58.9238,2604.4298
59190,"12/02/2007",20219,NULL,9,2466.32,197.3056,61.658,2725.2836
59191,"12/02/2007",24460,NULL,9,1120.49,89.6392,28.0123,1238.1415
59192,"12/02/2007",25057,NULL,9,1120.49,89.6392,28.0123,1238.1415
59193,"12/02/2007",22404,NULL,9,539.99,43.1992,13.4998,596.689
59194,"12/02/2007",11056,NULL,9,2419.06,193.5248,60.4765,2673.0613
59195,"12/02/2007",25418,NULL,4,1223.84,97.9072,30.596,1352.3432
59196,"12/02/2007",25394,NULL,1,1249.84,99.9872,31.246,1381.0732
59197,"12/02/2007",24644,NULL,4,2393.06,191.4448,59.8265,2644.3313
59198,"12/02/2007",22291,NULL,4,574.98,45.9984,14.3745,635.3529
59199,"12/02/2007",25989,NULL,6,562.96,45.0368,14.074,622.0708
59200,"12/02/2007",20374,NULL,4,1120.49,89.6392,28.0123,1238.1415
59201,"12/02/2007",17443,NULL,1,1754.98,140.3984,43.8745,1939.2529
59202,"12/02/2007",15925,NULL,7,1120.49,89.6392,28.0123,1238.1415
59203,"12/02/2007",22395,NULL,7,571.72,45.7376,14.293,631.7506
59204,"12/02/2007",13595,NULL,7,2419.06,193.5248,60.4765,2673.0613
59205,"12/02/2007",13007,NULL,9,1249.84,99.9872,31.246,1381.0732
59206,"12/02/2007",29055,NULL,9,765.32,61.2256,19.133,845.6786
59207,"12/02/2007",11447,NULL,9,2393.06,191.4448,59.8265,2644.3313
59208,"12/02/2007",11455,NULL,9,2447.05,195.764,61.1763,2703.9903
59209,"12/02/2007",11456,NULL,9,2433.04,194.6432,60.826,2688.5092
59210,"12/03/2007",12560,NULL,10,2363.96,189.1168,59.099,2612.1758
59211,"12/03/2007",12599,NULL,10,2348.96,187.9168,58.724,2595.6008
59212,"12/03/2007",13600,NULL,10,2419.95,193.596,60.4988,2674.0448
59213,"12/03/2007",13579,NULL,8,2329.98,186.3984,58.2495,2574.6279
59214,"12/03/2007",24278,NULL,9,184.48,14.7584,4.612,203.8504
59215,"12/03/2007",11911,NULL,9,12.98,1.0384,0.3245,14.3429
59216,"12/03/2007",17803,NULL,10,579.46,46.3568,14.4865,640.3033
59217,"12/03/2007",24536,NULL,8,586.97,46.9576,14.6743,648.6019
59218,"12/03/2007",20811,NULL,10,2487.33,198.9864,62.1833,2748.4997
59219,"12/03/2007",15082,NULL,7,2413.48,193.0784,60.337,2666.8954
59220,"12/03/2007",29283,NULL,4,53.99,4.3192,1.3498,59.659
59221,"12/03/2007",28995,NULL,1,31.27,2.5016,0.7818,34.5534
59222,"12/03/2007",28360,NULL,4,7.28,0.5824,0.182,8.0444
59223,"12/03/2007",27241,NULL,4,28.99,2.3192,0.7248,32.034
59224,"12/03/2007",26000,NULL,4,32.27,2.5816,0.8068,35.6584
59225,"12/03/2007",26577,NULL,4,68.97,5.5176,1.7243,76.2119
59226,"12/03/2007",12183,NULL,6,69.97,5.5976,1.7493,77.3169
59227,"12/03/2007",23294,NULL,1,37.27,2.9816,0.9318,41.1834
59228,"12/03/2007",12969,NULL,6,37.27,2.9816,0.9318,41.1834
59229,"12/03/2007",20689,NULL,1,78.48,6.2784,1.962,86.7204
59230,"12/03/2007",20791,NULL,4,9.99,0.7992,0.2498,11.039
59231,"12/03/2007",13867,NULL,1,56.97,4.5576,1.4243,62.9519
59232,"12/03/2007",14768,NULL,8,106.96,8.5568,2.674,118.1908
59233,"12/03/2007",13448,NULL,4,21.98,1.7584,0.5495,24.2879
59234,"12/03/2007",20179,NULL,10,24.99,1.9992,0.6248,27.614
59235,"12/03/2007",12293,NULL,10,62.98,5.0384,1.5745,69.5929
59236,"12/03/2007",22497,NULL,8,58.98,4.7184,1.4745,65.1729
59237,"12/03/2007",23936,NULL,7,123.96,9.9168,3.099,136.9758
59238,"12/03/2007",14839,NULL,10,36.27,2.9016,0.9068,40.0784
59239,"12/03/2007",11161,NULL,4,54.97,4.3976,1.3743,60.7419
59240,"12/03/2007",20461,NULL,4,2492.32,199.3856,62.308,2754.0136
59241,"12/03/2007",14497,NULL,6,804.48,64.3584,20.112,888.9504
59242,"12/03/2007",14560,NULL,4,839.48,67.1584,20.987,927.6254
59243,"12/03/2007",14378,NULL,4,808.96,64.7168,20.224,893.9008
59244,"12/03/2007",19691,NULL,1,569.97,45.5976,14.2493,629.8169
59245,"12/03/2007",14005,NULL,4,2318.96,185.5168,57.974,2562.4508
59246,"12/03/2007",13895,NULL,1,2376.96,190.1568,59.424,2626.5408
59247,"12/03/2007",13903,NULL,4,2329.98,186.3984,58.2495,2574.6279
59248,"12/03/2007",12016,NULL,4,2334.97,186.7976,58.3743,2580.1419
59249,"12/03/2007",11956,NULL,4,2294.99,183.5992,57.3748,2535.964
59250,"12/03/2007",12026,NULL,4,2398.47,191.8776,59.9618,2650.3094
59251,"12/03/2007",20211,NULL,9,1754.98,140.3984,43.8745,1939.2529
59252,"12/03/2007",24462,NULL,9,1174.48,93.9584,29.362,1297.8004
59253,"12/03/2007",25053,NULL,9,1183.47,94.6776,29.5868,1307.7344
59254,"12/03/2007",28316,NULL,9,539.99,43.1992,13.4998,596.689
59255,"12/03/2007",26579,NULL,4,791.32,63.3056,19.783,874.4086
59256,"12/03/2007",26601,NULL,4,791.32,63.3056,19.783,874.4086
59257,"12/03/2007",29128,NULL,4,771.34,61.7072,19.2835,852.3307
59258,"12/03/2007",29166,NULL,4,756.33,60.5064,18.9083,835.7447
59259,"12/03/2007",12113,NULL,6,2442.54,195.4032,61.0635,2699.0067
59260,"12/03/2007",25284,NULL,4,2419.06,193.5248,60.4765,2673.0613
59261,"12/03/2007",25404,NULL,4,2433.04,194.6432,60.826,2688.5092
59262,"12/03/2007",17676,NULL,4,603.49,48.2792,15.0873,666.8565
59263,"12/03/2007",18459,NULL,4,588.96,47.1168,14.724,650.8008
59264,"12/03/2007",23173,NULL,1,588.96,47.1168,14.724,650.8008
59265,"12/03/2007",22256,NULL,4,570.47,45.6376,14.2618,630.3694
59266,"12/03/2007",19414,NULL,6,1145.48,91.6384,28.637,1265.7554
59267,"12/03/2007",19473,NULL,7,1134.47,90.7576,28.3618,1253.5894
59268,"12/03/2007",20726,NULL,8,1158.96,92.7168,28.974,1280.6508
59269,"12/03/2007",16603,NULL,8,2433.04,194.6432,60.826,2688.5092
59270,"12/03/2007",14049,NULL,9,876.33,70.1064,21.9083,968.3447
59271,"12/03/2007",11457,NULL,9,2476.53,198.1224,61.9133,2736.5657
59272,"12/04/2007",12237,NULL,8,2398.97,191.9176,59.9743,2650.8619
59273,"12/04/2007",12622,NULL,10,2334.97,186.7976,58.3743,2580.1419
59274,"12/04/2007",13782,NULL,8,2344.96,187.5968,58.624,2591.1808
59275,"12/04/2007",12682,NULL,9,64.97,5.1976,1.6243,71.7919
59276,"12/04/2007",12370,NULL,9,26.97,2.1576,0.6743,29.8019
59277,"12/04/2007",16173,NULL,9,11.94,0.9552,0.2985,13.1937
59278,"12/04/2007",17245,NULL,9,53.99,4.3192,1.3498,59.659
59279,"12/04/2007",15236,NULL,9,88.98,7.1184,2.2245,98.3229
59280,"12/04/2007",15583,NULL,9,34.99,2.7992,0.8748,38.664
59281,"12/04/2007",13844,NULL,8,777.44,62.1952,19.436,859.0712
59282,"12/04/2007",17770,NULL,7,1714.97,137.1976,42.8743,1895.0419
59283,"12/04/2007",11417,NULL,7,593.96,47.5168,14.849,656.3258
59284,"12/04/2007",14979,NULL,8,604.96,48.3968,15.124,668.4808
59285,"12/04/2007",14960,NULL,7,621.96,49.7568,15.549,687.2658
59286,"12/04/2007",14944,NULL,7,596.96,47.7568,14.924,659.6408
59287,"12/04/2007",20891,NULL,7,589.98,47.1984,14.7495,651.9279
59288,"12/04/2007",16433,NULL,7,2514.93,201.1944,62.8733,2778.9977
59289,"12/04/2007",13812,NULL,7,819.48,65.5584,20.487,905.5254
59290,"12/04/2007",11520,NULL,6,13.98,1.1184,0.3495,15.4479
59291,"12/04/2007",28085,NULL,1,4.99,0.3992,0.1248,5.514
59292,"12/04/2007",11331,NULL,6,27.77,2.2216,0.6943,30.6859
59293,"12/04/2007",27638,NULL,1,36.27,2.9016,0.9068,40.0784
59294,"12/04/2007",26507,NULL,1,27.28,2.1824,0.682,30.1444
59295,"12/04/2007",25854,NULL,4,27.28,2.1824,0.682,30.1444
59296,"12/04/2007",12140,NULL,6,32.28,2.5824,0.807,35.6694
59297,"12/04/2007",21900,NULL,1,69.97,5.5976,1.7493,77.3169
59298,"12/04/2007",15816,NULL,6,69.97,5.5976,1.7493,77.3169
59299,"12/04/2007",11277,NULL,6,78.96,6.3168,1.974,87.2508
59300,"12/04/2007",19851,NULL,4,123.98,9.9184,3.0995,136.9979
59301,"12/04/2007",19707,NULL,4,78.98,6.3184,1.9745,87.2729
59302,"12/04/2007",19692,NULL,4,94.48,7.5584,2.362,104.4004
59303,"12/04/2007",19153,NULL,4,69.99,5.5992,1.7498,77.339
59304,"12/04/2007",26185,NULL,6,67.97,5.4376,1.6993,75.1069
59305,"12/04/2007",16234,NULL,4,13.98,1.1184,0.3495,15.4479
59306,"12/04/2007",24947,NULL,6,39.98,3.1984,0.9995,44.1779
59307,"12/04/2007",14592,NULL,1,4.99,0.3992,0.1248,5.514
59308,"12/04/2007",17706,NULL,10,37.93,3.0344,0.9483,41.9127
59309,"12/04/2007",11473,NULL,7,62.98,5.0384,1.5745,69.5929
59310,"12/04/2007",16434,NULL,8,69.97,5.5976,1.7493,77.3169
59311,"12/04/2007",19519,NULL,7,38.98,3.1184,0.9745,43.0729
59312,"12/04/2007",17737,NULL,7,29.99,2.3992,0.7498,33.139
59313,"12/04/2007",20908,NULL,8,78.96,6.3168,1.974,87.2508
59314,"12/04/2007",20967,NULL,8,4.99,0.3992,0.1248,5.514
59315,"12/04/2007",18628,NULL,7,128.95,10.316,3.2238,142.4898
59316,"12/04/2007",12835,NULL,8,39.98,3.1984,0.9995,44.1779
59317,"12/04/2007",15441,NULL,10,39.98,3.1984,0.9995,44.1779
59318,"12/04/2007",11312,NULL,1,39.99,3.1992,0.9998,44.189
59319,"12/04/2007",20476,NULL,4,2521.31,201.7048,63.0328,2786.0476
59320,"12/04/2007",19696,NULL,4,597.26,47.7808,14.9315,659.9723
59321,"12/04/2007",15901,NULL,1,593.98,47.5184,14.8495,656.3479
59322,"12/04/2007",13885,NULL,1,2401.45,192.116,60.0363,2653.6023
59323,"12/04/2007",14239,NULL,4,2294.99,183.5992,57.3748,2535.964
59324,"12/04/2007",14006,NULL,4,2294.99,183.5992,57.3748,2535.964
59325,"12/04/2007",12402,NULL,10,777.34,62.1872,19.4335,858.9607
59326,"12/04/2007",12459,NULL,10,1249.84,99.9872,31.246,1381.0732
59327,"12/04/2007",24461,NULL,9,1120.49,89.6392,28.0123,1238.1415
59328,"12/04/2007",24924,NULL,9,1143.46,91.4768,28.5865,1263.5233
59329,"12/04/2007",22579,NULL,9,548.98,43.9184,13.7245,606.6229
59330,"12/04/2007",24467,NULL,9,1155.48,92.4384,28.887,1276.8054
59331,"12/04/2007",27864,NULL,9,2447.05,195.764,61.1763,2703.9903
59332,"12/04/2007",11444,NULL,9,2384.07,190.7256,59.6018,2634.3974
59333,"12/04/2007",29019,NULL,4,777.34,62.1872,19.4335,858.9607
59334,"12/04/2007",26607,NULL,4,742.35,59.388,18.5588,820.2968
59335,"12/04/2007",25403,NULL,4,1283.82,102.7056,32.0955,1418.6211
59336,"12/04/2007",20195,NULL,1,1174.48,93.9584,29.362,1297.8004
59337,"12/04/2007",19116,NULL,6,1183.47,94.6776,29.5868,1307.7344
59338,"12/04/2007",17269,NULL,1,1728.27,138.2616,43.2068,1909.7384
59339,"12/04/2007",20833,NULL,8,1120.49,89.6392,28.0123,1238.1415
59340,"12/04/2007",24031,NULL,10,1170.48,93.6384,29.262,1293.3804
59341,"12/04/2007",22443,NULL,7,553.97,44.3176,13.8493,612.1369
59342,"12/04/2007",25735,NULL,8,2407.04,192.5632,60.176,2659.7792
59343,"12/05/2007",12036,NULL,9,27.28,2.1824,0.682,30.1444
59344,"12/05/2007",22574,NULL,9,69.99,5.5992,1.7498,77.339
59345,"12/05/2007",29117,NULL,9,9.99,0.7992,0.2498,11.039
59346,"12/05/2007",16177,NULL,9,38.88,3.1104,0.972,42.9624
59347,"12/05/2007",17769,NULL,8,1728.27,138.2616,43.2068,1909.7384
59348,"12/05/2007",14138,NULL,8,865.95,69.276,21.6488,956.8748
59349,"12/05/2007",11850,NULL,4,49.99,3.9992,1.2498,55.239
59350,"12/05/2007",26466,NULL,1,24.99,1.9992,0.6248,27.614
59351,"12/05/2007",11505,NULL,6,7.28,0.5824,0.182,8.0444
59352,"12/05/2007",24812,NULL,4,82.59,6.6072,2.0648,91.262
59353,"12/05/2007",12431,NULL,6,27.28,2.1824,0.682,30.1444
59354,"12/05/2007",26125,NULL,1,29.98,2.3984,0.7495,33.1279
59355,"12/05/2007",11827,NULL,6,69.97,5.5976,1.7493,77.3169
59356,"12/05/2007",23500,NULL,4,34.98,2.7984,0.8745,38.6529
59357,"12/05/2007",22160,NULL,1,37.27,2.9816,0.9318,41.1834
59358,"12/05/2007",21917,NULL,4,69.97,5.5976,1.7493,77.3169
59359,"12/05/2007",22991,NULL,4,34.98,2.7984,0.8745,38.6529
59360,"12/05/2007",21579,NULL,1,14.98,1.1984,0.3745,16.5529
59361,"12/05/2007",18365,NULL,1,39.98,3.1984,0.9995,44.1779
59362,"12/05/2007",13850,NULL,4,56.97,4.5576,1.4243,62.9519
59363,"12/05/2007",14971,NULL,7,39.98,3.1984,0.9995,44.1779
59364,"12/05/2007",18187,NULL,10,44.91,3.5928,1.1228,49.6256
59365,"12/05/2007",16535,NULL,7,37.97,3.0376,0.9493,41.9569
59366,"12/05/2007",13781,NULL,7,69.97,5.5976,1.7493,77.3169
59367,"12/05/2007",26417,NULL,10,6.28,0.5024,0.157,6.9394
59368,"12/05/2007",20730,NULL,10,68.97,5.5176,1.7243,76.2119
59369,"12/05/2007",25666,NULL,7,39.98,3.1984,0.9995,44.1779
59370,"12/05/2007",12092,NULL,1,42.28,3.3824,1.057,46.7194
59371,"12/05/2007",17347,NULL,6,21.98,1.7584,0.5495,24.2879
59372,"12/05/2007",14199,NULL,10,49.97,3.9976,1.2493,55.2169
59373,"12/05/2007",16085,NULL,6,56.97,4.5576,1.4243,62.9519
59374,"12/05/2007",14413,NULL,4,889.47,71.1576,22.2368,982.8644
59375,"12/05/2007",18936,NULL,4,839.48,67.1584,20.987,927.6254
59376,"12/05/2007",14559,NULL,4,848.47,67.8776,21.2118,937.5594
59377,"12/05/2007",12763,NULL,6,589.96,47.1968,14.749,651.9058
59378,"12/05/2007",15304,NULL,6,2369.96,189.5968,59.249,2618.8058
59379,"12/05/2007",13907,NULL,1,2414.99,193.1992,60.3748,2668.564
59380,"12/05/2007",13484,NULL,4,2369.97,189.5976,59.2493,2618.8169
59381,"12/05/2007",14112,NULL,4,2360.95,188.876,59.0238,2608.8498
59382,"12/05/2007",14242,NULL,1,2350.96,188.0768,58.774,2597.8108
59383,"12/05/2007",11776,NULL,4,2500.97,200.0776,62.5243,2763.5719
59384,"12/05/2007",14598,NULL,6,2445.94,195.6752,61.1485,2702.7637
59385,"12/05/2007",11775,NULL,4,2334.98,186.7984,58.3745,2580.1529
59386,"12/05/2007",12404,NULL,10,786.33,62.9064,19.6583,868.8947
59387,"12/05/2007",19631,NULL,9,1700.99,136.0792,42.5248,1879.594
59388,"12/05/2007",14523,NULL,9,1735.98,138.8784,43.3995,1918.2579
59389,"12/05/2007",17329,NULL,9,2443.35,195.468,61.0838,2699.9018
59390,"12/05/2007",17286,NULL,9,2451.3,196.104,61.2825,2708.6865
59391,"12/05/2007",17726,NULL,9,1143.46,91.4768,28.5865,1263.5233
59392,"12/05/2007",12240,NULL,9,564.99,45.1992,14.1248,624.314
59393,"12/05/2007",26520,NULL,1,778.62,62.2896,19.4655,860.3751
59394,"12/05/2007",25395,NULL,1,1223.84,97.9072,30.596,1352.3432
59395,"12/05/2007",25193,NULL,1,2419.06,193.5248,60.4765,2673.0613
59396,"12/05/2007",19526,NULL,6,1179.47,94.3576,29.4868,1303.3144
59397,"12/05/2007",20111,NULL,4,1169.46,93.5568,29.2365,1292.2533
59398,"12/05/2007",19436,NULL,7,1159.71,92.7768,28.9928,1281.4796
59399,"12/05/2007",27183,NULL,8,1147.77,91.8216,28.6943,1268.2859
59400,"12/05/2007",26817,NULL,10,553.97,44.3176,13.8493,612.1369
59401,"12/05/2007",26947,NULL,10,624.97,49.9976,15.6243,690.5919
59402,"12/05/2007",29473,NULL,10,2419.06,193.5248,60.4765,2673.0613
59403,"12/05/2007",15085,NULL,7,2419.06,193.5248,60.4765,2673.0613
59404,"12/05/2007",12655,NULL,7,2419.06,193.5248,60.4765,2673.0613
59405,"12/05/2007",29068,NULL,9,751.34,60.1072,18.7835,830.2307
59406,"12/05/2007",22580,NULL,9,607.96,48.6368,15.199,671.7958
59407,"12/06/2007",14164,NULL,8,2344.96,187.5968,58.624,2591.1808
